filename,width,height,class,xmin,ymin,xmax,ymax
477-Katiwala_PNG.rf.ca77afbd616aad05c5a7868cb914e0c6.jpg,212,56,ᜃ,197,54,212,56
477-Katiwala_PNG.rf.ca77afbd616aad05c5a7868cb914e0c6.jpg,212,56,ᜆᜒ,63,3,112,52
477-Katiwala_PNG.rf.ca77afbd616aad05c5a7868cb914e0c6.jpg,212,56,ᜏ,116,11,156,51
477-Katiwala_PNG.rf.ca77afbd616aad05c5a7868cb914e0c6.jpg,212,56,ᜎ,160,14,207,52
661-Patunay_PNG.rf.cc7f534a6b9f11a537f36343708e7248.jpg,331,104,ᜉ,10,16,98,63
661-Patunay_PNG.rf.cc7f534a6b9f11a537f36343708e7248.jpg,331,104,ᜆᜓ,104,26,177,96
661-Patunay_PNG.rf.cc7f534a6b9f11a537f36343708e7248.jpg,331,104,ᜈ,187,27,234,74
661-Patunay_PNG.rf.cc7f534a6b9f11a537f36343708e7248.jpg,331,104,ᜌ᜔,252,30,330,93
541-Tatangkilikin_PNG.rf.4ef1f58268b832aeb3e27b6f4b1d27f1.jpg,558,115,ᜆ,3,20,59,81
541-Tatangkilikin_PNG.rf.4ef1f58268b832aeb3e27b6f4b1d27f1.jpg,558,115,ᜆ,60,26,119,83
541-Tatangkilikin_PNG.rf.4ef1f58268b832aeb3e27b6f4b1d27f1.jpg,558,115,ᜅ᜔,142,25,227,112
541-Tatangkilikin_PNG.rf.4ef1f58268b832aeb3e27b6f4b1d27f1.jpg,558,115,ᜃᜒ,249,4,308,85
541-Tatangkilikin_PNG.rf.4ef1f58268b832aeb3e27b6f4b1d27f1.jpg,558,115,ᜎᜒ,320,1,391,99
541-Tatangkilikin_PNG.rf.4ef1f58268b832aeb3e27b6f4b1d27f1.jpg,558,115,ᜃᜒ,400,2,464,91
541-Tatangkilikin_PNG.rf.4ef1f58268b832aeb3e27b6f4b1d27f1.jpg,558,115,ᜈ᜔,478,27,547,114
608-Idaragdag_PNG.rf.5452bd0135565f05f90563c65fe8b005.jpg,374,81,ᜁ,10,8,66,57
608-Idaragdag_PNG.rf.5452bd0135565f05f90563c65fe8b005.jpg,374,81,ᜇ,71,7,127,56
608-Idaragdag_PNG.rf.5452bd0135565f05f90563c65fe8b005.jpg,374,81,ᜍ,131,12,188,56
608-Idaragdag_PNG.rf.5452bd0135565f05f90563c65fe8b005.jpg,374,81,ᜄ᜔,191,11,247,74
608-Idaragdag_PNG.rf.5452bd0135565f05f90563c65fe8b005.jpg,374,81,ᜇ,252,7,309,57
608-Idaragdag_PNG.rf.5452bd0135565f05f90563c65fe8b005.jpg,374,81,ᜄ᜔,312,11,369,73
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜉ,6,14,63,52
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜄ᜔,67,14,114,74
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜄ᜔,116,14,169,52
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜃ,173,13,227,52
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜉ,229,13,284,53
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜆᜒ,288,5,342,53
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜍ,345,14,397,53
467-Pagkakapatiran_PNG.rf.1a5960a0a3b9cc2aebe36705ae1e308f.jpg,463,77,ᜈ᜔,399,14,453,77
366-Pili_PNG.rf.912a21e77fd1bb1504eb453aa7e7c644.jpg,125,60,ᜉᜒ,1,5,68,58
366-Pili_PNG.rf.912a21e77fd1bb1504eb453aa7e7c644.jpg,125,60,ᜎᜒ,77,2,123,58
727-Iyakan_PNG.rf.d7693c8ce945be6e1ab0da6bdb09220c.jpg,225,60,ᜁ,13,14,65,47
727-Iyakan_PNG.rf.d7693c8ce945be6e1ab0da6bdb09220c.jpg,225,60,ᜌ,74,9,118,49
727-Iyakan_PNG.rf.d7693c8ce945be6e1ab0da6bdb09220c.jpg,225,60,ᜃ,122,8,167,48
727-Iyakan_PNG.rf.d7693c8ce945be6e1ab0da6bdb09220c.jpg,225,60,ᜈ᜔,178,3,222,60
503-Ilag_PNG.rf.3046dcf2e0c3fb33fb3e05172350dc1b.jpg,270,92,ᜁ,3,9,93,77
503-Ilag_PNG.rf.3046dcf2e0c3fb33fb3e05172350dc1b.jpg,270,92,ᜎ,113,11,192,86
503-Ilag_PNG.rf.3046dcf2e0c3fb33fb3e05172350dc1b.jpg,270,92,ᜄ᜔,193,18,262,91
250-Tapang_PNG.rf.ce746d732fc6f3edc8286fdab3069154.jpg,173,67,ᜆ,2,10,54,43
250-Tapang_PNG.rf.ce746d732fc6f3edc8286fdab3069154.jpg,173,67,ᜉ,56,6,110,45
250-Tapang_PNG.rf.ce746d732fc6f3edc8286fdab3069154.jpg,173,67,ᜅ᜔,115,5,171,67
439-Pahimakas_PNG.rf.0f4501a362a101d73515680ecabdaf7c.jpg,337,80,ᜉ,1,16,69,61
439-Pahimakas_PNG.rf.0f4501a362a101d73515680ecabdaf7c.jpg,337,80,ᜑᜒ,72,4,137,49
439-Pahimakas_PNG.rf.0f4501a362a101d73515680ecabdaf7c.jpg,337,80,ᜋ,141,16,207,62
439-Pahimakas_PNG.rf.0f4501a362a101d73515680ecabdaf7c.jpg,337,80,ᜃ,208,18,270,61
439-Pahimakas_PNG.rf.0f4501a362a101d73515680ecabdaf7c.jpg,337,80,ᜐ᜔,271,16,331,76
472-Ikabubuti_PNG.rf.2c7a1f5cdddf3e2da8dce086fc2a9e25.jpg,206,52,ᜁ,6,14,46,36
472-Ikabubuti_PNG.rf.2c7a1f5cdddf3e2da8dce086fc2a9e25.jpg,206,52,ᜃ,49,13,86,38
472-Ikabubuti_PNG.rf.2c7a1f5cdddf3e2da8dce086fc2a9e25.jpg,206,52,ᜊᜓ,90,12,121,48
472-Ikabubuti_PNG.rf.2c7a1f5cdddf3e2da8dce086fc2a9e25.jpg,206,52,ᜊᜓ,126,12,157,48
472-Ikabubuti_PNG.rf.2c7a1f5cdddf3e2da8dce086fc2a9e25.jpg,206,52,ᜆᜒ,162,4,199,39
693-Kabilang_PNG.rf.7cd3a27b13d17474e1c94e6e556f26e8.jpg,351,77,ᜃ,4,3,81,75
693-Kabilang_PNG.rf.7cd3a27b13d17474e1c94e6e556f26e8.jpg,351,77,ᜊᜒ,84,4,162,75
693-Kabilang_PNG.rf.7cd3a27b13d17474e1c94e6e556f26e8.jpg,351,77,ᜃ,162,74,162,75
693-Kabilang_PNG.rf.7cd3a27b13d17474e1c94e6e556f26e8.jpg,351,77,ᜎ,172,9,241,76
693-Kabilang_PNG.rf.7cd3a27b13d17474e1c94e6e556f26e8.jpg,351,77,ᜅ᜔,251,3,348,76
165-Ayos_PNG.rf.3241a52a1ef4e9df0fd52bb6c3fbc9c3.jpg,183,71,ᜀ,1,10,64,55
165-Ayos_PNG.rf.3241a52a1ef4e9df0fd52bb6c3fbc9c3.jpg,183,71,ᜌᜓ,67,9,128,62
165-Ayos_PNG.rf.3241a52a1ef4e9df0fd52bb6c3fbc9c3.jpg,183,71,ᜐ᜔,133,11,174,71
32-Pasensya_PNG.rf.69c1aff32bf61fdcb3d56b04788ee896.jpg,209,74,ᜉ,7,19,46,52
32-Pasensya_PNG.rf.69c1aff32bf61fdcb3d56b04788ee896.jpg,209,74,ᜐᜒ,51,14,83,48
32-Pasensya_PNG.rf.69c1aff32bf61fdcb3d56b04788ee896.jpg,209,74,ᜈ᜔,91,17,116,68
32-Pasensya_PNG.rf.69c1aff32bf61fdcb3d56b04788ee896.jpg,209,74,ᜐ᜔,120,10,156,68
32-Pasensya_PNG.rf.69c1aff32bf61fdcb3d56b04788ee896.jpg,209,74,ᜌ,161,5,199,42
617-Titipirin_PNG.rf.769e8778bfbd1e6067a5b9a3944cc3c5.jpg,503,129,ᜆᜒ,6,4,92,120
617-Titipirin_PNG.rf.769e8778bfbd1e6067a5b9a3944cc3c5.jpg,503,129,ᜆᜒ,99,3,184,102
617-Titipirin_PNG.rf.769e8778bfbd1e6067a5b9a3944cc3c5.jpg,503,129,ᜉᜒ,188,3,290,92
617-Titipirin_PNG.rf.769e8778bfbd1e6067a5b9a3944cc3c5.jpg,503,129,ᜍᜒ,312,0,392,85
617-Titipirin_PNG.rf.769e8778bfbd1e6067a5b9a3944cc3c5.jpg,503,129,ᜈ᜔,414,7,490,114
445-Hangal_PNG.rf.3860db83593b9f2d5ea13f6bb96a27d0.jpg,214,62,ᜑ,7,20,62,32
445-Hangal_PNG.rf.3860db83593b9f2d5ea13f6bb96a27d0.jpg,214,62,ᜅ,82,7,135,46
445-Hangal_PNG.rf.3860db83593b9f2d5ea13f6bb96a27d0.jpg,214,62,ᜎ᜔,154,7,203,57
555-Dadalaw_PNG.rf.60c237c100703bd4ca63d4dec75daa91.jpg,498,113,ᜇ,4,28,102,105
555-Dadalaw_PNG.rf.60c237c100703bd4ca63d4dec75daa91.jpg,498,113,ᜇ,149,21,251,101
555-Dadalaw_PNG.rf.60c237c100703bd4ca63d4dec75daa91.jpg,498,113,ᜎ,285,23,385,95
555-Dadalaw_PNG.rf.60c237c100703bd4ca63d4dec75daa91.jpg,498,113,ᜏ᜔,411,2,492,113
225-Watawat_PNG.rf.f82208b8681c810427f9f8fdd0edc13d.jpg,234,77,ᜏ,3,5,57,54
225-Watawat_PNG.rf.f82208b8681c810427f9f8fdd0edc13d.jpg,234,77,ᜆ,59,9,110,47
225-Watawat_PNG.rf.f82208b8681c810427f9f8fdd0edc13d.jpg,234,77,ᜏ,116,8,171,52
225-Watawat_PNG.rf.f82208b8681c810427f9f8fdd0edc13d.jpg,234,77,ᜆ᜔,174,17,230,77
378-Ngalan_PNG.rf.246389d688c81980bcfd952ff452961d.jpg,161,68,ᜅ,4,17,70,55
378-Ngalan_PNG.rf.246389d688c81980bcfd952ff452961d.jpg,161,68,ᜎ,73,10,115,53
378-Ngalan_PNG.rf.246389d688c81980bcfd952ff452961d.jpg,161,68,ᜈ᜔,119,12,156,68
532-Magbasa_PNG.rf.7a4b1b2b3535b739651262421763085c.jpg,251,65,ᜋ,4,6,70,53
532-Magbasa_PNG.rf.7a4b1b2b3535b739651262421763085c.jpg,251,65,ᜄ᜔,74,7,129,65
532-Magbasa_PNG.rf.7a4b1b2b3535b739651262421763085c.jpg,251,65,ᜊ,133,7,185,53
532-Magbasa_PNG.rf.7a4b1b2b3535b739651262421763085c.jpg,251,65,ᜐ,190,6,250,53
271-Bayani_PNG.rf.1c1bf86377738addb4305e03244f7907.jpg,208,85,ᜊ,4,29,57,76
271-Bayani_PNG.rf.1c1bf86377738addb4305e03244f7907.jpg,208,85,ᜌ,62,34,134,74
271-Bayani_PNG.rf.1c1bf86377738addb4305e03244f7907.jpg,208,85,ᜈᜒ,142,1,206,79
565-Nars_PNG.rf.c685e0b60cc29e9c52d7123a45820a67.jpg,163,59,ᜈ,5,8,46,48
565-Nars_PNG.rf.c685e0b60cc29e9c52d7123a45820a67.jpg,163,59,ᜍ᜔,51,11,106,53
565-Nars_PNG.rf.c685e0b60cc29e9c52d7123a45820a67.jpg,163,59,ᜐ᜔,110,8,159,58
4-Museyo_PNG.rf.fcc59b6bcda6544bc5ea9b646428836b.jpg,200,87,ᜋᜓ,11,25,66,76
4-Museyo_PNG.rf.fcc59b6bcda6544bc5ea9b646428836b.jpg,200,87,ᜐᜒ,72,12,118,65
4-Museyo_PNG.rf.fcc59b6bcda6544bc5ea9b646428836b.jpg,200,87,ᜌᜓ,125,25,187,76
421-Bigla_PNG.rf.6b8d14ad742d31bc41eaa14e5511b67d.jpg,331,105,ᜊᜒ,5,4,66,69
421-Bigla_PNG.rf.6b8d14ad742d31bc41eaa14e5511b67d.jpg,331,105,ᜄ᜔,136,24,196,105
421-Bigla_PNG.rf.6b8d14ad742d31bc41eaa14e5511b67d.jpg,331,105,ᜎ,259,37,320,101
741-Kilalanin_PNG.rf.e8c130a1781b24a84bbd68a18634ae3f.jpg,443,147,ᜃᜒ,8,10,90,101
741-Kilalanin_PNG.rf.e8c130a1781b24a84bbd68a18634ae3f.jpg,443,147,ᜎ,112,25,186,103
741-Kilalanin_PNG.rf.e8c130a1781b24a84bbd68a18634ae3f.jpg,443,147,ᜎ,203,26,275,102
741-Kilalanin_PNG.rf.e8c130a1781b24a84bbd68a18634ae3f.jpg,443,147,ᜈᜒ,281,7,346,100
741-Kilalanin_PNG.rf.e8c130a1781b24a84bbd68a18634ae3f.jpg,443,147,ᜈ᜔,356,29,428,141
138-Isa_PNG.rf.e7a75ab58c4f53b17883646ccb06e977.jpg,127,62,ᜁ,5,7,68,59
138-Isa_PNG.rf.e7a75ab58c4f53b17883646ccb06e977.jpg,127,62,ᜐ,71,7,117,61
574-Baba_PNG.rf.ff5cc9fa0329f5f744c9c23627daebdb.jpg,64,32,ᜊ,3,0,31,26
574-Baba_PNG.rf.ff5cc9fa0329f5f744c9c23627daebdb.jpg,64,32,ᜊ,33,0,59,27
19-Si_PNG.rf.0dddd1ffc6a6f96e6b8c20b2bf2b69ff.jpg,87,76,ᜐᜒ,1,5,79,69
539-Mula_PNG.rf.cc6d61e5ee9b11e04ae903a047056b0f.jpg,166,93,ᜋᜓ,0,10,92,89
539-Mula_PNG.rf.cc6d61e5ee9b11e04ae903a047056b0f.jpg,166,93,ᜎ,95,5,159,71
611-Sinubukan_PNG.rf.2227d8f7573f0e772035af2a98d137a1.jpg,185,55,ᜐᜒ,5,5,36,43
611-Sinubukan_PNG.rf.2227d8f7573f0e772035af2a98d137a1.jpg,185,55,ᜈᜓ,44,13,69,54
611-Sinubukan_PNG.rf.2227d8f7573f0e772035af2a98d137a1.jpg,185,55,ᜊᜓ,73,12,110,52
611-Sinubukan_PNG.rf.2227d8f7573f0e772035af2a98d137a1.jpg,185,55,ᜃ,115,7,150,39
611-Sinubukan_PNG.rf.2227d8f7573f0e772035af2a98d137a1.jpg,185,55,ᜈ᜔,155,9,183,54
139-Tulad_PNG.rf.70016ec0e8317474636d17ee3aa9dcdd.jpg,202,77,ᜆᜓ,3,12,64,76
139-Tulad_PNG.rf.70016ec0e8317474636d17ee3aa9dcdd.jpg,202,77,ᜎ,68,10,130,68
139-Tulad_PNG.rf.70016ec0e8317474636d17ee3aa9dcdd.jpg,202,77,ᜇ᜔,136,10,197,77
598-Pinagpala_PNG.rf.721e407c2b3a63e2425f4f734743b8d4.jpg,389,69,ᜉᜒ,4,4,64,62
598-Pinagpala_PNG.rf.721e407c2b3a63e2425f4f734743b8d4.jpg,389,69,ᜈ,86,13,146,60
598-Pinagpala_PNG.rf.721e407c2b3a63e2425f4f734743b8d4.jpg,389,69,ᜄ᜔,168,15,224,69
598-Pinagpala_PNG.rf.721e407c2b3a63e2425f4f734743b8d4.jpg,389,69,ᜉ,247,17,306,62
598-Pinagpala_PNG.rf.721e407c2b3a63e2425f4f734743b8d4.jpg,389,69,ᜎ,325,15,386,58
163-Tumigil_PNG.rf.41328cea1d09c9e6340418c4d3433876.jpg,255,73,ᜆᜓ,6,15,62,69
163-Tumigil_PNG.rf.41328cea1d09c9e6340418c4d3433876.jpg,255,73,ᜋᜒ,68,11,134,59
163-Tumigil_PNG.rf.41328cea1d09c9e6340418c4d3433876.jpg,255,73,ᜄᜒ,139,1,180,61
163-Tumigil_PNG.rf.41328cea1d09c9e6340418c4d3433876.jpg,255,73,ᜎ᜔,194,15,252,73
688-Sila_PNG.rf.7e94d7b24c5fdcc83ff804fc73cc6605.jpg,169,81,ᜐᜒ,3,6,88,80
688-Sila_PNG.rf.7e94d7b24c5fdcc83ff804fc73cc6605.jpg,169,81,ᜎ,101,12,164,78
662-Tugma_PNG.rf.1523edf5510520cf226958f2a56f56e5.jpg,774,304,ᜆᜓ,7,88,230,273
662-Tugma_PNG.rf.1523edf5510520cf226958f2a56f56e5.jpg,774,304,ᜄ᜔,238,56,451,242
662-Tugma_PNG.rf.1523edf5510520cf226958f2a56f56e5.jpg,774,304,ᜋ,511,4,766,201
510-Lindol_PNG.rf.c5997d3e1a6fc841b62f2001b82bf4b6.jpg,320,103,ᜎᜒ,1,7,76,82
510-Lindol_PNG.rf.c5997d3e1a6fc841b62f2001b82bf4b6.jpg,320,103,ᜈ᜔,82,21,147,101
510-Lindol_PNG.rf.c5997d3e1a6fc841b62f2001b82bf4b6.jpg,320,103,ᜇᜓ,153,26,239,92
510-Lindol_PNG.rf.c5997d3e1a6fc841b62f2001b82bf4b6.jpg,320,103,ᜎ᜔,241,22,318,98
724-Nagkakilala_PNG.rf.2e4d1cd399f37551472e8af224c49519.jpg,290,59,ᜈ,5,3,47,51
724-Nagkakilala_PNG.rf.2e4d1cd399f37551472e8af224c49519.jpg,290,59,ᜄ᜔,58,1,106,58
724-Nagkakilala_PNG.rf.2e4d1cd399f37551472e8af224c49519.jpg,290,59,ᜃ,114,7,151,48
724-Nagkakilala_PNG.rf.2e4d1cd399f37551472e8af224c49519.jpg,290,59,ᜃᜒ,159,0,195,49
724-Nagkakilala_PNG.rf.2e4d1cd399f37551472e8af224c49519.jpg,290,59,ᜎ,198,7,240,58
724-Nagkakilala_PNG.rf.2e4d1cd399f37551472e8af224c49519.jpg,290,59,ᜎ,243,4,287,55
625-Oras_PNG.rf.b2e4d6e66aae8af166e6f7147dd45a63.jpg,133,56,ᜂ,6,6,29,41
625-Oras_PNG.rf.b2e4d6e66aae8af166e6f7147dd45a63.jpg,133,56,ᜍ,33,9,82,37
625-Oras_PNG.rf.b2e4d6e66aae8af166e6f7147dd45a63.jpg,133,56,ᜐ᜔,84,6,127,52
488-Balik_PNG.rf.59f6afdc1192d9602c0d0c79e2a1e4ac.jpg,261,79,ᜊ,10,3,84,75
488-Balik_PNG.rf.59f6afdc1192d9602c0d0c79e2a1e4ac.jpg,261,79,ᜎᜒ,102,3,171,77
488-Balik_PNG.rf.59f6afdc1192d9602c0d0c79e2a1e4ac.jpg,261,79,ᜃ᜔,174,10,259,79
425-Lubos_PNG.rf.de0366fed1b69b9e8cd94403158362e1.jpg,188,70,ᜎᜓ,5,14,50,69
425-Lubos_PNG.rf.de0366fed1b69b9e8cd94403158362e1.jpg,188,70,ᜊᜓ,70,11,119,65
425-Lubos_PNG.rf.de0366fed1b69b9e8cd94403158362e1.jpg,188,70,ᜐ᜔,126,12,184,70
283-Pagsasabi_PNG.rf.de2874e59e6097dd7ce7c0ec100eb1a5.jpg,329,109,ᜄ᜔,72,21,134,108
283-Pagsasabi_PNG.rf.de2874e59e6097dd7ce7c0ec100eb1a5.jpg,329,109,ᜐ,143,27,192,92
283-Pagsasabi_PNG.rf.de2874e59e6097dd7ce7c0ec100eb1a5.jpg,329,109,ᜐ,207,28,258,95
283-Pagsasabi_PNG.rf.de2874e59e6097dd7ce7c0ec100eb1a5.jpg,329,109,ᜊᜒ,269,2,318,80
20-Kahit_PNG.rf.7eb1fc52ca8a5ac34faff71d153327fd.jpg,216,85,ᜃ,6,7,66,55
20-Kahit_PNG.rf.7eb1fc52ca8a5ac34faff71d153327fd.jpg,216,85,ᜑᜒ,73,6,146,49
20-Kahit_PNG.rf.7eb1fc52ca8a5ac34faff71d153327fd.jpg,216,85,ᜆ᜔,152,7,211,77
237-Nabuhay_PNG.rf.d8045ab1cd46e96a6563dc8d7e5b0cf8.jpg,216,67,ᜈ,3,2,62,49
237-Nabuhay_PNG.rf.d8045ab1cd46e96a6563dc8d7e5b0cf8.jpg,216,67,ᜊᜓ,64,3,103,63
237-Nabuhay_PNG.rf.d8045ab1cd46e96a6563dc8d7e5b0cf8.jpg,216,67,ᜑ,104,15,152,42
237-Nabuhay_PNG.rf.d8045ab1cd46e96a6563dc8d7e5b0cf8.jpg,216,67,ᜌ᜔,156,4,214,67
179-Kulay_PNG.rf.d2a7133b971d08f5ce90b08a4e68fdf4.jpg,206,68,ᜃᜓ,2,0,71,64
179-Kulay_PNG.rf.d2a7133b971d08f5ce90b08a4e68fdf4.jpg,206,68,ᜎ,73,3,133,57
179-Kulay_PNG.rf.d2a7133b971d08f5ce90b08a4e68fdf4.jpg,206,68,ᜌ᜔,133,3,202,68
312-Tandaan_PNG.rf.f58f5ba95df1cc30cb1dc24a96592306.jpg,300,70,ᜆ,5,11,61,60
312-Tandaan_PNG.rf.f58f5ba95df1cc30cb1dc24a96592306.jpg,300,70,ᜈ᜔,68,11,113,70
312-Tandaan_PNG.rf.f58f5ba95df1cc30cb1dc24a96592306.jpg,300,70,ᜇ,126,8,183,55
312-Tandaan_PNG.rf.f58f5ba95df1cc30cb1dc24a96592306.jpg,300,70,ᜀ,190,6,251,51
312-Tandaan_PNG.rf.f58f5ba95df1cc30cb1dc24a96592306.jpg,300,70,ᜈ᜔,258,7,296,70
240-Nabubuhay_PNG.rf.71cf100c34891ce67d660ea2b54225f3.jpg,355,91,ᜈ,7,14,82,72
240-Nabubuhay_PNG.rf.71cf100c34891ce67d660ea2b54225f3.jpg,355,91,ᜊᜓ,84,15,136,84
240-Nabubuhay_PNG.rf.71cf100c34891ce67d660ea2b54225f3.jpg,355,91,ᜊᜓ,139,13,191,88
240-Nabubuhay_PNG.rf.71cf100c34891ce67d660ea2b54225f3.jpg,355,91,ᜑ,199,21,265,57
240-Nabubuhay_PNG.rf.71cf100c34891ce67d660ea2b54225f3.jpg,355,91,ᜌ᜔,272,10,352,91
561-Kahati_PNG.rf.b7821f88d367e1028f7612ddb6db5cb6.jpg,122,41,ᜃ,8,9,39,34
561-Kahati_PNG.rf.b7821f88d367e1028f7612ddb6db5cb6.jpg,122,41,ᜑ,41,18,73,30
561-Kahati_PNG.rf.b7821f88d367e1028f7612ddb6db5cb6.jpg,122,41,ᜆᜒ,79,5,113,34
413-Magiliw_PNG.rf.50aa6086393a2d5be1414f8a866c465b.jpg,539,100,ᜋ,2,23,83,94
413-Magiliw_PNG.rf.50aa6086393a2d5be1414f8a866c465b.jpg,539,100,ᜄᜒ,163,4,233,93
413-Magiliw_PNG.rf.50aa6086393a2d5be1414f8a866c465b.jpg,539,100,ᜏ᜔,293,0,377,98
112-Yakap_PNG.rf.b923ef272a4f912e03d9a0a83ae4d24c.jpg,192,66,ᜌ,3,10,63,53
112-Yakap_PNG.rf.b923ef272a4f912e03d9a0a83ae4d24c.jpg,192,66,ᜃ,65,10,123,56
112-Yakap_PNG.rf.b923ef272a4f912e03d9a0a83ae4d24c.jpg,192,66,ᜉ,123,5,186,66
481-Sinayang_PNG.rf.176caca8c941d1a33f70ac0af7586f18.jpg,262,79,ᜐᜒ,10,14,66,69
481-Sinayang_PNG.rf.176caca8c941d1a33f70ac0af7586f18.jpg,262,79,ᜈ,74,26,121,73
481-Sinayang_PNG.rf.176caca8c941d1a33f70ac0af7586f18.jpg,262,79,ᜌ,129,26,194,68
481-Sinayang_PNG.rf.176caca8c941d1a33f70ac0af7586f18.jpg,262,79,ᜅ᜔,197,27,257,78
289-Pagkatao_PNG.rf.ab7f9d1ffe9eb0160ee91d92e1f0c471.jpg,298,85,ᜉ,1,8,73,58
289-Pagkatao_PNG.rf.ab7f9d1ffe9eb0160ee91d92e1f0c471.jpg,298,85,ᜄ᜔,73,1,129,85
289-Pagkatao_PNG.rf.ab7f9d1ffe9eb0160ee91d92e1f0c471.jpg,298,85,ᜃ,140,9,203,63
289-Pagkatao_PNG.rf.ab7f9d1ffe9eb0160ee91d92e1f0c471.jpg,298,85,ᜆ,205,15,259,56
289-Pagkatao_PNG.rf.ab7f9d1ffe9eb0160ee91d92e1f0c471.jpg,298,85,ᜂ,261,12,297,56
60-Ituro_PNG.rf.e7c686e5bc4c17d3e54e4c9557ab1f18.jpg,140,47,ᜁ,4,6,44,36
60-Ituro_PNG.rf.e7c686e5bc4c17d3e54e4c9557ab1f18.jpg,140,47,ᜆᜓ,48,5,88,41
60-Ituro_PNG.rf.e7c686e5bc4c17d3e54e4c9557ab1f18.jpg,140,47,ᜍᜓ,92,6,133,41
444-Nananalig_PNG.rf.c8bcbd15c9789b0871a356855b14e3a8.jpg,224,61,ᜈ,1,16,38,52
